Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,,,,,,,,,,,,,
41,Portugal,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
351,Portugal,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
218,Lithuania,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
201,Lithuania,114,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
199,Lithuania,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
81,Lithuania,114,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
156,Lithuania,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
175,Italy,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
985,Romania,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
483,Portugal,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
1274,Portugal,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
406,Portugal,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
509,Portugal,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
525,Portugal,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
71,Portugal,114,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,114,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,114,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,114,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
142,Portugal,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
204,Lithuania,114,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
625,Russian Federation,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
624,Portugal,114,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
131,Lithuania,117,0,Advanced,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
91,Lithuania,117,1,Advanced,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
625,Russian Federation,117,0,Advanced,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
625,Russian Federation,117,0,Advanced,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
41,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
351,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
351,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
218,Lithuania,118,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
203,Lithuania,118,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
200,Lithuania,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
81,Lithuania,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
524,Portugal,118,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
524,Portugal,118,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
197,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
1274,Portugal,118,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
511,Portugal,118,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
1379,Portugal,118,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
71,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
64,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
160,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
405,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,118,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
176,Italy,118,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
176,Italy,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
198,Italy,118,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
52,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
625,Russian Federation,118,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
351,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
218,Lithuania,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
201,Lithuania,120,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
199,Lithuania,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
344,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
510,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
197,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
1274,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
509,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
525,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
525,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
525,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
64,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
405,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
151,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
625,Russian Federation,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
625,Russian Federation,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
625,Russian Federation,120,0,Basic,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
131,Lithuania,121,0,Advanced,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
91,Lithuania,121,1,Advanced,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
625,Russian Federation,121,0,Advanced,Fundamental Mathematics,Algebraic expressions,,,,,,,,,,,,,
128,Lithuania,122,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
455,Portugal,122,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
524,Portugal,122,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
509,Portugal,122,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
511,Portugal,122,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
598,Italy,122,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
311,Ireland,122,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
576,Ireland,123,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
455,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
1518,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
509,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
986,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
406,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
71,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
411,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
411,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
52,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Matrix rank,Determinant computation,Matrix multiplication,Determinant properties,Symmetric matrix,,,,
422,Portugal,124,1,Advanced,Linear Algebra,Matrices and Determinants,,,,,Linearly independent rows,Solve matrix equation,Matrix operations,Matrix rank,Matrix equivalent - echelon,Determinant computation,Matrix multiplication,Determinant properties,
90,Lithuania,125,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Solve matrix equation,Matrix operations,Matrix rank,Determinant computation,Matrix multiplication,,,,
128,Lithuania,125,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Solve matrix equation,Matrix operations,Matrix rank,Determinant computation,Matrix multiplication,,,,
509,Portugal,125,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Solve matrix equation,Matrix operations,Matrix rank,Determinant computation,Matrix multiplication,,,,
166,Portugal,125,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Solve matrix equation,Matrix operations,Matrix rank,Determinant computation,Matrix multiplication,,,,
411,Portugal,125,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Solve matrix equation,Matrix operations,Matrix rank,Determinant computation,Matrix multiplication,,,,
420,Portugal,125,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Solve matrix equation,Matrix operations,Matrix rank,Determinant computation,Matrix multiplication,,,,
80,Lithuania,125,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Solve matrix equation,Matrix operations,Matrix rank,Determinant computation,Matrix multiplication,,,,
600,Italy,125,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Solve matrix equation,Matrix operations,Matrix rank,Determinant computation,Matrix multiplication,,,,
311,Ireland,125,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Solve matrix equation,Matrix operations,Matrix rank,Determinant computation,Matrix multiplication,,,,
311,Ireland,125,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Solve matrix equation,Matrix operations,Matrix rank,Determinant computation,Matrix multiplication,,,,
311,Ireland,125,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Solve matrix equation,Matrix operations,Matrix rank,Determinant computation,Matrix multiplication,,,,
90,Lithuania,126,0,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
1351,Portugal,126,1,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
422,Portugal,126,1,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
633,Italy,126,0,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
455,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,
524,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,
415,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,
509,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,
406,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,
71,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,
411,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,
411,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,
420,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,
311,Ireland,127,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,
311,Ireland,127,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,
90,Lithuania,128,0,Advanced,Linear Algebra,Matrices and Determinants,,,,,Hermitian matrix,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,Matrix equivalent - echelon,
415,Portugal,128,0,Advanced,Linear Algebra,Matrices and Determinants,,,,,Hermitian matrix,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,Matrix equivalent - echelon,
422,Portugal,128,1,Advanced,Linear Algebra,Matrices and Determinants,,,,,Hermitian matrix,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,Matrix equivalent - echelon,
633,Italy,128,1,Advanced,Linear Algebra,Matrices and Determinants,,,,,Hermitian matrix,Inverse matrix ,Linearly independent rows,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,Matrix equivalent - echelon,
208,Lithuania,129,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,,
510,Portugal,129,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,,
600,Italy,129,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,,
52,Portugal,129,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Inverse matrix ,Commuting matrices,Solve matrix equation,Matrix operations,Matrix rank,,,,
90,Lithuania,130,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
1247,Portugal,130,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
511,Portugal,130,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
511,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
71,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
422,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
422,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
52,Portugal,130,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
598,Italy,130,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
311,Ireland,130,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
311,Ireland,130,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
415,Portugal,131,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
511,Portugal,131,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
975,Portugal,131,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
422,Portugal,131,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
80,Lithuania,131,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
600,Italy,131,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
598,Italy,131,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
311,Ireland,131,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
311,Ireland,131,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
311,Ireland,131,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
311,Ireland,131,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
90,Lithuania,132,0,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
415,Portugal,132,1,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
422,Portugal,132,0,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
633,Italy,132,0,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
90,Lithuania,133,0,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
415,Portugal,133,1,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
422,Portugal,133,1,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
633,Italy,133,1,Advanced,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
250,Lithuania,134,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
1518,Portugal,134,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
511,Portugal,134,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
166,Portugal,134,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
71,Portugal,134,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
422,Portugal,134,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
80,Lithuania,134,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
598,Italy,134,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
311,Ireland,134,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
311,Ireland,134,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
311,Ireland,134,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
90,Lithuania,135,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
455,Portugal,135,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
1518,Portugal,135,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
973,Portugal,135,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
422,Portugal,135,0,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
311,Ireland,135,1,Basic,Linear Algebra,Matrices and Determinants,,,,,,,,,,,,,
91,Lithuania,136,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Determinant computation,Commuting matrices,Determinant properties,Inverse matrix ,Solve matrix equation,,,,
455,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Determinant computation,Commuting matrices,Determinant properties,Inverse matrix ,Solve matrix equation,,,,
1518,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Determinant computation,Commuting matrices,Determinant properties,Inverse matrix ,Solve matrix equation,,,,
979,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Determinant computation,Commuting matrices,Determinant properties,Inverse matrix ,Solve matrix equation,,,,
524,Portugal,136,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Determinant computation,Commuting matrices,Determinant properties,Inverse matrix ,Solve matrix equation,,,,
415,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Determinant computation,Commuting matrices,Determinant properties,Inverse matrix ,Solve matrix equation,,,,
509,Portugal,136,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Determinant computation,Commuting matrices,Determinant properties,Inverse matrix ,Solve matrix equation,,,,
511,Portugal,136,1,Basic,Linear Algebra,Matrices and Determinants,,,,,Determinant computation,Commuting matrices,Determinant properties,Inverse matrix ,Solve matrix equation,,,,
509,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Determinant computation,Commuting matrices,Determinant properties,Inverse matrix ,Solve matrix equation,,,,
71,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,,,,,Determinant computation,Commuting matrices,Determinant properties,Inverse matrix ,Solve matrix equation,,,,
